epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3116.12,0.90525,4.05324,0.97152,0.51391,0.13311,0.10327,0.08318,0.77317,3.34677,0.90598,5.35766e-05,5.35766e-05,5.35766e-05
1,3675.72,0.90525,4.05324,0.97152,0.51391,0.13311,0.10327,0.08318,0.77317,3.34677,0.90598,5.35766e-05,5.35766e-05,5.35766e-05
1,2575.68,0.89766,3.96563,0.97038,0.50783,0.14792,0.11449,0.09267,0.77773,3.4161,0.91221,5.36216e-05,5.36216e-05,5.36216e-05
1,3004.99,0.90525,4.05324,0.97152,0.51391,0.13311,0.10327,0.08318,0.77317,3.34677,0.90598,5.35766e-05,5.35766e-05,5.35766e-05
